Date,Open,Close,High,Low,Volume,Ticker
2020-08-04,0.08452013618223526,0.08424652707884187,0.08315187123715273,0.0857290967901801,0.7514211366018007,AAPL
2020-08-05,0.08472682905729188,0.08457914842276305,0.08282696825681252,0.08616844697242632,0.7114921575271538,AAPL
2020-08-06,0.08559368272756297,0.08779244990334738,0.0861127345135625,0.08694377857631638,0.7692188877764115,AAPL
2020-08-07,0.08812811803614576,0.08562542956475244,0.08567746018628528,0.08754152298865069,0.7667322783948975,AAPL
2020-08-10,0.08761677963313105,0.08697928939720521,0.08575933827826354,0.08728907999351174,0.7746826142026424,AAPL
2020-08-11,0.08708431885327128,0.08416886398491615,0.08470099734019079,0.0865188218071459,0.7607602768595694,AAPL
2020-08-12,0.08583980344879653,0.08721612078553176,0.08534993234904373,0.08754584092207826,0.7464069805786524,AAPL
2020-08-13,0.08916346659961277,0.08889273727124386,0.08761604632935241,0.09067864320561056,0.7734342147989053,AAPL
2020-08-14,0.08950154718820794,0.08880681857401457,0.08676242257570682,0.08991702745749439,0.7463844793894641,AAPL
2020-08-17,0.09054321692574085,0.08855531493606181,0.08765289158989467,0.0907088518739962,0.7094068389790853,AAPL
2020-08-18,0.08909795771125323,0.08935589172229177,0.0875812352845596,0.0907476788961698,0.6953380082282394,AAPL
2020-08-19,0.0904755969243054,0.0894774467787296,0.08853312613691702,0.09213068983643831,0.7317394430126121,AAPL
2020-08-20,0.09027909306559824,0.09162980143540182,0.08954028682201026,0.09223640714559428,0.7161796296979439,AAPL
2020-08-21,0.09324777649023822,0.0967392842975148,0.09484220622849579,0.09527212185120329,0.8274705712051236,AAPL
2020-08-24,0.10122202377397845,0.09798626789085946,0.0980499780248692,0.09931758460694597,0.8300888877992847,AAPL
2020-08-25,0.0978413245643095,0.09712071681387201,0.0950980979829941,0.0985538022171317,0.7741959856213101,AAPL
2020-08-26,0.09909428789007065,0.0985437345642138,0.09658221619942065,0.10030574371044697,0.7446263800995467,AAPL
2020-08-27,0.09990777357186048,0.09727579999669382,0.0969854914561546,0.09922695709308345,0.7392984012480608,AAPL
2020-08-28,0.09895272755018737,0.09710605113194928,0.0961318670672463,0.09986992527875009,0.7605954858693211,AAPL
2020-08-31,0.10027753747343719,0.10065416756942488,0.09986367413899319,0.10109757809561917,0.7815810384797612,AAPL
2020-09-01,0.10465555720761031,0.10496307364530788,0.10297523708757358,0.10500711638842165,0.7366354164200426,AAPL
2020-09-02,0.10873777814327683,0.1026325963019245,0.10557912246564752,0.10196063313628315,0.7679153146977074,AAPL
2020-09-03,0.09971127132787228,0.0938135891210405,0.09809500113560876,0.09635090998188955,0.7965963746435976,AAPL
2020-09-04,0.0939302489918052,0.0938806453738085,0.0938862105108372,0.08805717513189519,0.8256251956601339,AAPL
2020-09-08,0.08875778286064687,0.08705684740787488,0.0900295445801817,0.089602018470673,0.7843963694204481,AAPL
2020-09-09,0.09155530620793055,0.09082921151376483,0.09015235404362201,0.0918286229843515,0.7539324206134874,AAPL
2020-09-10,0.09417537599371853,0.08761851741147128,0.09126598453793117,0.08944667880438098,0.7573060404769261,AAPL
2020-09-11,0.08928179073180445,0.08636943215300559,0.08695074759308133,0.08728909170775254,0.7564213562920492,AAPL
2020-09-14,0.0894085484078936,0.08918612315443673,0.08752390574053673,0.08970556019834207,0.7274544258146252,AAPL
2020-09-15,0.09245964084530746,0.089337022710127,0.08989851498636436,0.09040461701866408,0.7587719964658164,AAPL
2020-09-16,0.0898396040650573,0.08647840348953122,0.08758123694068995,0.08904966879566759,0.73865881034421,AAPL
2020-09-17,0.08518268540822008,0.08497784086392676,0.08446969114237085,0.08617578220867342,0.7546175816682932,AAPL
2020-09-18,0.085757403798238,0.08204376529778235,0.08338883493761143,0.08391463720720159,0.808914314176373,AAPL
2020-09-21,0.08080465599596634,0.08475987192006149,0.08282383566860188,0.08133416587214357,0.7653869164557463,AAPL
2020-09-22,0.08768440077964208,0.0862101456399417,0.08501011430790253,0.08656414282466168,0.7577917093758302,AAPL
2020-09-23,0.08678851202603663,0.08227848845328435,0.0843959891739191,0.08450149006023637,0.7357126229589306,AAPL
2020-09-24,0.08133712061104284,0.08320062686365566,0.08287296911332068,0.08297393109468616,0.7478690857077797,AAPL
2020-09-25,0.08409239116234543,0.0866041421731006,0.08466619918052637,0.08527821385373635,0.7351555844393025,AAPL
2020-09-28,0.08965368015911125,0.08885082875518974,0.08702444850459076,0.08968832569150685,0.7254282995037404,AAPL
2020-09-29,0.08926487848218415,0.0881214787134523,0.08701623790738919,0.09037009949476198,0.6884085655786638,AAPL
2020-09-30,0.08862254725191597,0.08956337204366238,0.08861296305185759,0.09041325863335274,0.7294827882611874,AAPL
2020-10-01,0.09187649399896951,0.0903849326425852,0.08898964064636686,0.09232057326939157,0.7060895136857344,AAPL
2020-10-02,0.08786189901660095,0.08722450774290538,0.0870653887005442,0.08920502668017587,0.7310929219359337,AAPL
2020-10-05,0.0887239809137041,0.09014181596200604,0.0881134868939989,0.09035285706002102,0.6959922864492221,AAPL
2020-10-06,0.09023682630752634,0.08734185946910114,0.08767949340591041,0.08923089908219459,0.7435593502296252,AAPL
2020-10-07,0.08932404688420002,0.08895141313434173,0.08721276750585963,0.090853400940267,0.6854756521697372,AAPL
2020-10-08,0.09070169315037459,0.08885920914485985,0.0879087810839618,0.0912504047929911,0.6685983641857871,AAPL
2020-10-09,0.08988186698357417,0.09053581906286845,0.08840007378876982,0.09153520288552784,0.6896868451858809,AAPL
2020-10-12,0.09392181144975703,0.09676443860193218,0.0950980963297246,0.09529801776717182,0.7886651183411288,AAPL
2020-10-13,0.0983251814837688,0.09399802337081826,0.0952700492327335,0.0956173410562493,0.7986635841392906,AAPL
2020-10-14,0.09471627811485386,0.09407347314866339,0.09333761092071163,0.09559145001494296,0.7357075733119589,AAPL
2020-10-15,0.09278926947556938,0.09367107652272387,0.09183914573202978,0.09432278713344008,0.7025513514117971,AAPL
2020-10-16,0.09495292124050281,0.09225433749693117,0.09212574217387459,0.09489238528336082,0.7053765081837833,AAPL
2020-10-19,0.09383728855596903,0.08970589120968252,0.0912004617405717,0.09217384424441499,0.7104261339049613,AAPL
2020-10-20,0.09065941415356882,0.09098849145912521,0.09002134430041067,0.09214793974222504,0.7139346826102333,AAPL
2020-10-21,0.09105663503798964,0.09045196262453918,0.08980024396524527,0.09285561114339397,0.6770763319543831,AAPL
2020-10-22,0.09171589172633098,0.08951307657023463,0.08925164957153409,0.09125039375987237,0.6913485417889764,AAPL
2020-10-23,0.09082001863226222,0.08891789157566124,0.08803160790332248,0.09098286859732053,0.6673607188288169,AAPL
2020-10-26,0.08880848897947476,0.08892626539762785,0.08803159698262858,0.08977461301772562,0.7018340974089035,AAPL
2020-10-27,0.09005933652359382,0.0902256264264108,0.08862932838863616,0.09120723653555539,0.6799823591519987,AAPL
2020-10-28,0.08968746476437815,0.08569877110977304,0.08711449761850007,0.08823841072067704,0.7304835862076309,AAPL
2020-10-29,0.08742238296117648,0.08915258846034924,0.08834273300740977,0.08918773492642529,0.7321999339885634,AAPL
2020-10-30,0.08631522461244534,0.0837371556982417,0.08429774301569348,0.08532138891607527,0.762184150865699,AAPL
2020-11-02,0.0846671135375357,0.08366168621728605,0.08322506040774094,0.08497615644187516,0.712504456679441,AAPL
2020-11-03,0.08513197123446725,0.08506167103144201,0.08388831769191032,0.08619304081296557,0.6974588516735589,AAPL
2020-11-04,0.08891836526137144,0.08884243523011259,0.08724552111872391,0.08931721345309707,0.725891955297115,AAPL
2020-11-05,0.09213847657925879,0.09226271788660129,0.09054539748197021,0.09321810569170376,0.7157131467820443,AAPL
2020-11-06,0.09262373740462601,0.09214937245954251,0.090369892039078,0.09275238517086602,0.7044514739134811,AAPL
2020-11-09,0.09446938753109335,0.09015914156384758,0.09265835330076333,0.09268321439253509,0.7385385310316557,AAPL
2020-11-10,0.09027856156156475,0.08986524339978144,0.0890493024899521,0.09102334598502264,0.7257175345382532,AAPL
2020-11-11,0.09166703434276986,0.09282116314777761,0.09072258853225304,0.09302038283395744,0.7022844162993072,AAPL
2020-11-12,0.09372435696462349,0.0925860327946584,0.09146080683268809,0.09486180680569294,0.6926489668871048,AAPL
2020-11-13,0.09357197276879575,0.09262803325856156,0.09075540847203425,0.094256656108665,0.6659896213345822,AAPL
2020-11-16,0.09313170226617204,0.09350136049649685,0.0918381110129573,0.09449870366997595,0.6786278690252474,AAPL
2020-11-17,0.09366508604780495,0.09273718192308178,0.0915756335966923,0.09519896211008244,0.6553249248096047,AAPL
2020-11-18,0.09286924716405612,0.09159511739320125,0.09087842937656862,0.09436902404844513,0.658419366558955,AAPL
2020-11-19,0.09200568732811634,0.09210737856334285,0.09025505507686526,0.09334025512673223,0.6550830203525768,AAPL
2020-11-20,0.09289465442051746,0.0910156948870356,0.0900171820549415,0.09375522524924194,0.6543006618859888,AAPL
2020-11-23,0.09165857871409391,0.08808496884967784,0.08907391928899092,0.0906948352280261,0.717117451723559,AAPL
2020-11-24,0.0888900752959785,0.08919343300843584,0.08762207818200696,0.08969197937812688,0.7038707130212543,AAPL
2020-11-25,0.09027853948998371,0.08991560455024422,0.08836028075517144,0.0919224248441686,0.6586826409150977,AAPL
2020-11-27,0.09114210532156093,0.09038586525648265,0.088967258946001,0.09283017418404928,0.602600245480128,AAPL
2020-11-30,0.09148077470860198,0.09245167728409277,0.09182171683068499,0.09334025199897555,0.7489922909179381,AAPL
2020-12-01,0.09490117049811317,0.09553355901757743,0.09387231117491829,0.09610670861459404,0.7169121161183099,AAPL
2020-12-02,0.09575626689221717,0.0958358704098312,0.09379028809025958,0.09686748331000551,0.6758806815856708,AAPL
2020-12-03,0.09702622888608974,0.09571831508482685,0.09412659333902121,0.09800865870369246,0.6622899891557901,AAPL
2020-12-04,0.09624731557816536,0.0951388728755507,0.09337196202432926,0.09741212717940612,0.6612681348378926,AAPL
2020-12-07,0.09600179430800646,0.09639850586584259,0.09477457810377121,0.09804323306586608,0.67291694885746,AAPL
2020-12-08,0.09774586617134316,0.09692754751843494,0.09511087982120059,0.09876942597610402,0.6668822245499562,AAPL
2020-12-09,0.09788133336457239,0.09474419986893097,0.09590651780455262,0.09696259205589866,0.7050762706741462,AAPL
2020-12-10,0.09446938313638059,0.09597022592039682,0.09420040733707405,0.09622773902722583,0.6656134811939238,AAPL
2020-12-11,0.09610340097320005,0.09527324808922683,0.09328995054269071,0.09657356055799825,0.6732149708909207,AAPL
2020-12-14,0.09624732764210196,0.09474419986893097,0.09377389045237625,0.09742943347698445,0.6626015612511469,AAPL
2020-12-15,0.09772046561179554,0.09986668678398035,0.09750598798522217,0.0996685311515913,0.740526794008117,AAPL
2020-12-16,0.1003196425141739,0.09980790583762641,0.09789149781880516,0.10176931568220773,0.6870591920592575,AAPL
2020-12-17,0.10158112565637671,0.10055529079318372,0.09888400106394019,0.10304880652421602,0.6825179792380203,AAPL
2020-12-18,0.10163192479649458,0.09884219071451117,0.09849027899829596,0.10138892708718054,0.7635306504134123,AAPL
2020-12-21,0.09829617021536675,0.10016059151574999,0.0978422764860103,0.09908065007216232,0.7110012021042693,AAPL
2020-12-22,0.10387549269448508,0.10322569276678388,0.10284575117330388,0.10444066423967613,0.7486529095439582,AAPL
2020-12-23,0.10434117014870446,0.10245314693910569,0.1012216886820761,0.10541760153718222,0.6748801810675653,AAPL
2020-12-24,0.10362998074999519,0.10330127389869907,0.1020665304880112,0.10569423473112793,0.6210591840406394,AAPL
2020-12-28,0.10589050779520073,0.10726492236912066,0.1052490731250677,0.10777773066281883,0.713991726817846,AAPL
2020-12-29,0.10932784319843185,0.10573656522229052,0.10643842071261528,0.10849528308846287,0.7108096483259709,AAPL
2020-12-30,0.107236635996375,0.10477083696376828,0.10414173643881924,0.10768261457989192,0.6850091850051023,AAPL
2020-12-31,0.10596671475355919,0.10390592295402064,0.10311646456248771,0.10623025915588123,0.6881045861887416,AAPL
2021-01-04,0.10549258009974272,0.10115151348491064,0.10218956679454613,0.10194222130815402,0.7299806432097271,AAPL
2021-01-05,0.10157263427540553,0.10249508829367733,0.1006556969269948,0.10338593847780882,0.6864285855352295,AAPL
2021-01-06,0.10058210170749922,0.09879180986093788,0.10008975660476352,0.10161370635960472,0.7389587694891868,AAPL
2021-01-07,0.10112391900812556,0.10241951372946564,0.10056546996448337,0.10289316935611663,0.6995024733235073,AAPL
2021-01-08,0.1045697256730773,0.10336844837013014,0.10138572122330636,0.10494208629947618,0.6948256427076736,AAPL
2021-01-11,0.10182664430495646,0.10079040801089593,0.09936792828874616,0.10344647846327656,0.6895484267870913,AAPL
2021-01-12,0.10124247103227887,0.10063926545017605,0.09897422248542895,0.10202867376176523,0.679580719572368,AAPL
2021-01-13,0.10146260468463512,0.10239435942504826,0.10041785651960716,0.10343785848909233,0.6754108196578987,AAPL
2021-01-14,0.10318972194471296,0.100731627064542,0.10004872552292016,0.1036712437658952,0.6774241011573054,AAPL
2021-01-15,0.10147953238581275,0.09924527694931855,0.09940895412084177,0.10214971062613347,0.7015776843392816,AAPL
2021-01-19,0.10063287499649706,0.09982468632007718,0.09817037165844225,0.10209781880198136,0.6780963127731554,AAPL
2021-01-20,0.10137790730542265,0.10335163504916187,0.10127087351039657,0.10348968509301941,0.6939160544151508,AAPL
2021-01-21,0.10572964482252815,0.10741607149754405,0.10716023772331226,0.10784689355549985,0.7099653353176638,AAPL
2021-01-22,0.1078292977355075,0.10926354022218922,0.10730788954933004,0.10908316541177826,0.7044529625420162,AAPL
2021-01-25,0.11357797228622941,0.11249659735491127,0.11160596406400985,0.11039724126039545,0.7407923221563086,AAPL
2021-01-26,0.11402665236721517,0.11269810763379744,0.11095794392128336,0.1145728379238014,0.6872695037721548,AAPL
2021-01-27,0.1138827253777357,0.11177438640688186,0.11095795591269422,0.11374291881986606,0.728015279245402,AAPL
2021-01-28,0.1105724007617638,0.10760082099708997,0.10906320751202464,0.11053555322919438,0.7294397083472415,AAPL
2021-01-29,0.10744828510084174,0.10329286723821494,0.10475690831251055,0.10492479885525974,0.7543062673239547,AAPL
2021-02-01,0.10568731006079492,0.10512354891270585,0.10364140555683471,0.10554726756294526,0.6959880097543025,AAPL
2021-02-02,0.1073636262668925,0.10583732692943712,0.1044042074669348,0.10872868926987798,0.6683643478002508,AAPL
2021-02-03,0.10738905381309626,0.1049556127341282,0.10396131109545373,0.1078641993867913,0.6769940887459898,AAPL
2021-02-04,0.10784623055678894,0.10785274496806695,0.10529828372104444,0.10871141155150005,0.6695548734994841,AAPL
2021-02-05,0.10890896042582004,0.10749530427260703,0.10548312157728468,0.10998486161413365,0.6574803911661333,AAPL
2021-02-08,0.10778973287315033,0.10762146985690413,0.1051052601387299,0.10917100349664911,0.6506832002517879,AAPL
2021-02-09,0.10829000421679444,0.10686456829897065,0.1058610218036233,0.10997622870746952,0.6590902464400354,AAPL
2021-02-10,0.10817126968482497,0.10634311891162802,0.10512988794583827,0.10872076205703227,0.6534367057393755,AAPL
2021-02-11,0.10767950494609198,0.10612448006200544,0.10463702079825041,0.10817532873675484,0.6389142115323749,AAPL
2021-02-12,0.10636528823518084,0.10632633186147376,0.10393057596751637,0.10810608064675915,0.6313617129071711,AAPL
2021-02-16,0.10733188440149762,0.10449293115773252,0.10432486757298584,0.10732683255794002,0.6645807685624621,AAPL
2021-02-17,0.10373676381617938,0.1025165384133189,0.10121149236217258,0.10445232549809384,0.6867231573536863,AAPL
2021-02-18,0.10199858904798377,0.10156623112262222,0.09938785601793676,0.10266877899702072,0.6854846828823042,AAPL
2021-02-19,0.1028804002679886,0.10170077052888593,0.09997109160874307,0.10387224432455072,0.6741634725955636,AAPL
2021-02-22,0.10098955890899268,0.09844605967771373,0.09915781977545846,0.10110162851266821,0.6934762785097828,AAPL
2021-02-23,0.09738599168206447,0.09832832045701129,0.09668520251710286,0.0948591299782154,0.7412679248026004,AAPL
2021-02-24,0.09838653251389709,0.09789942314743622,0.09574053181648687,0.09818386799920073,0.7010076835386481,AAPL
2021-02-25,0.09816608376525057,0.09423263487536072,0.09647986084067386,0.0967206512557667,0.7337979514803914,AAPL
2021-02-26,0.09639395818938919,0.09445970008857797,0.09515728691060352,0.09729207268814567,0.7456930060174236,AAPL
2021-03-01,0.09737751431062111,0.09995146926850357,0.09768739719061897,0.09866870526523773,0.7062727814390932,AAPL
2021-03-02,0.10132872963989242,0.09770597800845202,0.09833635526713466,0.10059080586787987,0.6916520830700832,AAPL
2021-03-03,0.09827629038899027,0.09513249563544907,0.09586374250350316,0.09784618446044306,0.7029614418233847,AAPL
2021-03-04,0.09568170801970645,0.09350934025625328,0.09413043564395607,0.09505826672707654,0.7547094326396797,AAPL
2021-03-05,0.09502883291020377,0.09459424606254518,0.09276680798308226,0.09414916706631973,0.7379867911766893,AAPL
2021-03-08,0.09498642837376797,0.09033874198384696,0.09199461987241217,0.09297165609222256,0.738436520815791,AAPL
2021-03-09,0.09337542659880116,0.0943167146156091,0.09286538268998346,0.0952054608389499,0.7184996086380151,AAPL
2021-03-10,0.09563083624386731,0.0933831943750667,0.09295573719605757,0.09577688536395047,0.7019280992301615,AAPL
2021-03-11,0.09635155345815936,0.09504838962438666,0.09381006743866707,0.09734401212754921,0.6924993404079816,AAPL
2021-03-12,0.0945370507577786,0.09426625494959377,0.0921342759501998,0.09552581221082605,0.6747273769008708,AAPL
2021-03-15,0.09539342568626824,0.09675563131153433,0.09445902440213436,0.09661672393994616,0.680138586192967,AAPL
2021-03-16,0.09903090143680378,0.09808441565201176,0.09710414099087036,0.10033970614482894,0.7052130826217597,AAPL
2021-03-17,0.09763189032011725,0.09740322001236003,0.09598696322156328,0.09827908955790159,0.7019172412228802,AAPL
2021-03-18,0.09663983938843848,0.09384575116509583,0.09378542735836914,0.09653015024855427,0.7109806838900421,AAPL
2021-03-19,0.09411310891546244,0.09339161417095784,0.09234786726510971,0.09597603962679782,0.7593289189579364,AAPL
2021-03-22,0.09447769228031842,0.09625102808367751,0.0943522360468699,0.09647819769357331,0.7018966385991798,AAPL
2021-03-23,0.09702139915801122,0.09553617953127522,0.09465618167106593,0.0981059277980818,0.6838431936947122,AAPL
2021-03-24,0.096588962101473,0.09347570047890973,0.09355541229079678,0.09631369202768693,0.6752745109992051,AAPL
2021-03-25,0.09380783131545092,0.09389618456029715,0.09253677496874393,0.09538725390724506,0.6877925514990371,AAPL
2021-03-26,0.09449464392442264,0.09441762737993627,0.09238892607524088,0.09531800336749476,0.6821700283029082,AAPL
2021-03-29,0.09559692043377407,0.09456901294568576,0.0932925427719504,0.09688513054841705,0.664922677233438,AAPL
2021-03-30,0.09429116859291921,0.0933159279557866,0.09150175813728209,0.09526607584451312,0.6715462016847633,AAPL
2021-03-31,0.09559692823281232,0.0952081884183238,0.09406472552356124,0.0972487777067576,0.7082247224090774,AAPL
2021-04-01,0.09730120226579553,0.0959230369707261,0.09460689031450237,0.09840895497948388,0.6565692956726275,AAPL
2021-04-05,0.09747925990814597,0.09836196023435484,0.09623339793219626,0.09891112662280663,0.6754292722272655,AAPL
2021-04-06,0.09970924245427133,0.09862267836032265,0.0970302236766242,0.10114492974219821,0.6640083876555907,AAPL
2021-04-07,0.09914115576498346,0.1000439885077536,0.09767918844615991,0.10070336889539068,0.6685840754949774,AAPL
2021-04-08,0.10178658740316007,0.10211285451749273,0.09970820182781256,0.10362980342404102,0.6756768104422544,AAPL
2021-04-09,0.10250731865905253,0.10433312579609187,0.10188509639140356,0.1044523329488589,0.6964648303127889,AAPL
2021-04-12,0.10481361395048491,0.10285296245756845,0.10172903391895327,0.10545668354998683,0.6789227280168717,AAPL
2021-04-13,0.10474576470140566,0.10553575111997571,0.10321587266808085,0.10658221210400051,0.6787318412944767,AAPL
2021-04-14,0.10686551544042006,0.1035173382085484,0.10349516923350147,0.10634845319254473,0.6735841232196789,AAPL
2021-04-15,0.10591586705249431,0.10559462401417868,0.10349516484019816,0.10806275164488366,0.676317464292405,AAPL
2021-04-16,0.10632286352236228,0.10530869247446197,0.10322408696620247,0.10775106719776195,0.6705480797277192,AAPL
2021-04-19,0.10565302540450755,0.1058805818247094,0.1038812734187261,0.10780302414795703,0.6824028369981185,AAPL
2021-04-20,0.10693333266024939,0.10442561219682439,0.10393053007081016,0.10647830334682934,0.6830613997426913,AAPL
2021-04-21,0.10467794069099896,0.10475362958058981,0.1024683436675273,0.10603676952458164,0.6467110440624997,AAPL
2021-04-22,0.10525449905173558,0.10344165199337715,0.10279691832080981,0.10613200176435127,0.6700710328482815,AAPL
2021-04-23,0.10450837879938055,0.1054432778546502,0.10359376548592547,0.10678138385525698,0.6618430476939898,AAPL
2021-04-26,0.1067722705302813,0.10577967562808574,0.10354447915646287,0.10799351461854796,0.6434608771098977,AAPL
2021-04-27,0.10692486916299324,0.10550212447803915,0.10383198111608649,0.1084696962372295,0.6419409064953272,AAPL
2021-04-28,0.10633132732610186,0.1048208959998699,0.10351159531693913,0.10757789687481811,0.697601984469193,AAPL
2021-04-29,0.10816283489564514,0.10473682939502854,0.10519564532753736,0.10703247159639698,0.7360003831038249,AAPL
2021-04-30,0.10418616579076478,0.1030379878006615,0.10231227139313115,0.10583764541138461,0.6997730196565395,AAPL
2021-05-03,0.10440658549180225,0.10394623551812347,0.10273119865826266,0.10649562722291873,0.656638860808664,AAPL
2021-05-04,0.10368589403008444,0.10000192893451891,0.10061182674054675,0.10205402607563936,0.725339403456978,AAPL
2021-05-05,0.10199855498947946,0.10021217425906437,0.0997574806106129,0.1031535969746699,0.6693087587965794,AAPL
2021-05-06,0.10088783265724599,0.10159145110407464,0.09918248010269548,0.10242633686657908,0.6610762364859317,AAPL
2021-05-07,0.10358607530414832,0.1021727322703317,0.10060604127067688,0.10465141149870945,0.6622981880246712,AAPL
2021-05-10,0.10236301480708157,0.0993421308728807,0.09919070813220479,0.10233576119175741,0.6746836623608474,AAPL
2021-05-11,0.09734340214096351,0.098550236590682,0.09649994130799633,0.09883193189076545,0.7154933686431351,AAPL
2021-05-12,0.09725846441982466,0.09590497578609221,0.09515867245896165,0.09838094305350092,0.7021602324210847,AAPL
2021-05-13,0.09826069562878555,0.0977583488761868,0.09640120619654166,0.10012419156191867,0.6955825972692469,AAPL
2021-05-14,0.09967908628996158,0.09984758133448944,0.09783297969976393,0.10150316085768646,0.666456630416862,AAPL
2021-05-17,0.10016321721817108,0.09885351343535075,0.09704303930073238,0.10091341608523777,0.6552845411613344,AAPL
2021-05-18,0.09994238370182582,0.09765725221616155,0.09709240591765025,0.10057517332238897,0.6372460472176154,AAPL
2021-05-19,0.09705464260660902,0.09752247637257172,0.09538909070947832,0.09891000399870432,0.680394236185903,AAPL
